,question,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor,answer_encoded_twice
146,what was the first black family tv show,Amos 'n Andy,Generations,0.0,0.0094666508957743,0.0,0.2970133125782013,0.0690807625651359,0.0203043855726718,0.0,0.0,0.0,Generations
147,what was the first black family tv show,Amos 'n Andy,Harris and Company,0.0,0.0096008423715829,0.0,0.3393171727657318,0.155862420797348,0.1411714702844619,0.0,0.0,0.0,Harris and Company
148,what was the first black family tv show,Amos 'n Andy,The Jeffersons,0.0,0.0232064183801412,0.0,0.3397524058818817,0.1797133088111877,0.1517457515001297,0.0,0.0,0.0,The Jeffersons
149,what was the first black family tv show,Amos 'n Andy,the cosby show,0.0,0.0108109451830387,0.0,0.2971936166286468,0.1421928256750106,0.1259466856718063,0.0,0.0,0.0,the cosby show
150,what was the first black family tv show,Amos 'n Andy,ABC,0.0,0.0097076427191495,0.0,0.2890132963657379,0.3243178427219391,0.3375898003578186,0.0,0.0,0.0,ABC
151,what was the first black family tv show,Amos 'n Andy,The Partridge Family,0.0,0.010281796567142,0.0,0.3220187425613403,0.2115179598331451,0.2069700360298156,0.0,0.0,0.0,The Partridge Family
152,how long have people been using the internet,1969,as early as 1849,0.0,0.0490641072392463,0.0,0.4122219681739807,0.2242397665977478,0.2406163364648819,0.0,0.0,0.0,as early as 1849
153,how long have people been using the internet,1969,since the 1990s,1.0,0.0597120858728885,0.0,0.4548907279968262,0.2540600299835205,0.2784070968627929,0.0,0.0,0.0,since the 1990s
154,how long have people been using the internet,1969,the 1980s,1.0,0.0761046633124351,0.0,0.5198197364807129,0.2723114490509033,0.297392874956131,0.0,0.0,0.0,the 1980s
155,how long have people been using the internet,1969,"january 1, 1983",1.0,0.0111565580591559,0.0,0.4889447689056397,0.2135736495256424,0.2241599559783935,0.0,0.0,0.0,"january 1, 1983"
156,how long have people been using the internet,1969,1960s,1.0,0.2394518107175827,0.0,0.6341707706451416,0.6002736687660217,0.6338979005813599,0.0,0.0,0.0,1960s
157,how long have people been using the internet,1969,1979,1.0,0.109500728547573,0.0,0.7762218713760376,0.4429110288619995,0.4793057441711426,0.0,0.0,0.0,1979
158,how long have people been using the internet,1969,1967,0.0,0.2020408660173416,0.0,0.8438773155212402,0.5649654865264893,0.5975820422172546,0.0,0.0,0.0,1967
159,how long have people been using the internet,1969,2000,0.0,0.0122673055157065,0.0,0.5871034860610962,0.2170115709304809,0.2361107021570205,0.0,0.0,0.0,2000
160,how long have people been using the internet,1969,1974,0.0,0.0914369374513626,0.0,0.7747800350189209,0.5452529788017273,0.5933409929275513,0.0,0.0,0.0,1974
161,when were the books of the bible finalized,5th century,c. 400 BCE,0.0,0.0198221001774072,0.0,0.3613469600677489,0.2600633203983307,0.2661259770393372,0.0,0.0,0.0,c. 400 BCE
162,when were the books of the bible finalized,5th century,132 bce,0.0,0.0097593013197183,0.0,0.3382033109664917,0.0240621771663427,-0.004406064748764,0.0,0.0,0.0,132 bce
163,when were the books of the bible finalized,5th century,the second century CE,0.0,0.2099007964134217,0.4,0.6525456309318542,0.3703200817108154,0.3368161916732788,0.0,0.3333333333333333,0.131578947368421,the second century CE
164,when were the books of the bible finalized,5th century,by the 5th century,2.0,0.9085885882377625,0.8,0.815829873085022,0.9251332879066468,0.9227745532989502,0.0,0.6666666666666666,0.4934210526315789,by the 5th century
165,who wrote the national anthem and what year,1814,francis scott key,1.0,0.0093813575804233,0.0,0.3031629621982574,0.1402716785669326,0.1468397378921508,0.0,0.0,0.0,francis scott key
166,who wrote the national anthem and what year,1814,1931,1.0,0.0230068955570459,0.0,0.5270940065383911,0.2935816645622253,0.3392616510391235,0.0,0.0,0.0,1931
167,who wrote the national anthem and what year,1814,rabindranath tagore,1.0,0.0101290009915828,0.0,0.2343600690364837,0.0073144822381436,-0.0471234507858753,0.0,0.0,0.0,rabindranath tagore
168,how many episodes in game of theones season 8,six,seven,0.0,0.2170710861682892,0.0,0.8303419351577759,0.5339146852493286,0.6016939878463745,0.0,0.0,0.0,seven
169,when is devils line season 2 coming out,"July 26, 2016",2018,0.0,0.0118619427084922,0.0,0.5122442841529846,0.2726355791091919,0.2541090250015259,0.0,0.0,0.0,2018
170,when is devils line season 2 coming out,"July 26, 2016","April 21, 2018",0.0,0.0370544455945491,0.0,0.8164783120155334,0.3032848536968231,0.2851207256317139,0.0,0.0,0.125,"April 21, 2018"
171,when is devils line season 2 coming out,"July 26, 2016","september 19, 2016",0.0,0.2841430306434631,0.3333333333333333,0.8691800832748413,0.4418668746948242,0.4220830202102661,0.0,0.3333333333333333,0.46875,"september 19, 2016"
172,when is devils line season 2 coming out,"July 26, 2016","February 18, 2013",0.0,0.0184184238314628,0.0,0.7831014394760132,0.237669438123703,0.221150517463684,0.0,0.0,0.125,"February 18, 2013"
173,when is devils line season 2 coming out,"July 26, 2016","June 23, 2018",0.0,0.0537612363696098,0.0,0.8253598809242249,0.2820444703102112,0.2473922073841095,0.0,0.0,0.125,"June 23, 2018"
174,how much of the charlotte hornets does mj own,controlling interest,89.5%,0.0,0.2524981200695038,0.0,0.2668875753879547,0.1308523863554,0.1134397983551025,0.0,0.0,0.0,89.5%
175,how much of the charlotte hornets does mj own,controlling interest,$ 32. 5 million,0.0,0.0822983831167221,0.0,0.2610607147216797,0.0539862290024757,-0.0476155653595924,0.0,0.0,0.0,$ 32. 5 million
176,how much of the charlotte hornets does mj own,controlling interest,0,0.0,0.0385574214160442,0.0,0.2918818891048431,0.1471628546714782,0.1342450231313705,0.0,0.0,0.0,0
177,how much of the charlotte hornets does mj own,controlling interest,100,0.0,0.0222230553627014,0.0,0.3057566583156585,0.143621489405632,0.1628949642181396,0.0,0.0,0.0,100
178,how much of the charlotte hornets does mj own,controlling interest,a minority stake,0.0,0.3055327832698822,0.0,0.4566153287887573,0.342921108007431,0.3611345291137695,0.0,0.0,0.1724137931034482,a minority stake
179,how much of the charlotte hornets does mj own,controlling interest,largely owned,2.0,0.4498379528522492,0.0,0.3999667167663574,0.2165407985448837,0.226507619023323,0.0,0.0,0.0,largely owned
180,where did the name jack o lantern come from,East England,english folklore,0.0,0.2436643093824386,0.0,0.3972328305244446,0.4813896715641022,0.5439246892929077,0.0,0.0,0.0,english folklore
181,where did the name jack o lantern come from,East England,irish immigrants,0.0,0.0093194060027599,0.0,0.2717269361019134,0.1923521161079406,0.2083062529563904,0.0,0.0,0.0,irish immigrants
182,where did the name jack o lantern come from,East England,Reverend John Russell,0.0,0.0095522738993167,0.0,0.227326363325119,0.1477549076080322,0.144226923584938,0.0,0.0,0.0,Reverend John Russell
183,where did the name jack o lantern come from,East England,irish legend of stingy jack,2.0,0.0091818869113922,0.0,0.2632782161235809,0.1161056458950042,0.085284411907196,0.0,0.0,0.0,irish legend of stingy jack
184,where did the name jack o lantern come from,East England,Stingy Jack,2.0,0.0094363158568739,0.0,0.2415320575237274,0.1134722158312797,0.1286551058292389,0.0,0.0,0.0,Stingy Jack
185,where did the name jack o lantern come from,East England,Irish legend,2.0,0.0094016501680016,0.0,0.2869452238082886,0.0782291814684867,0.0929202288389206,0.0,0.0,0.0,Irish legend
186,where did the name jack o lantern come from,East England,Ireland,2.0,0.0119357155635952,0.0,0.4570866823196411,0.1165699958801269,0.1567592471837997,0.0,0.0,0.0,Ireland
187,who is the lead singer of 30 seconds to mars,Leto,Joywave,0.0,0.009481600485742,0.0,0.2138726562261581,0.3036181330680847,0.3403375744819641,0.0,0.0,0.0,Joywave
188,who is the lead singer of 30 seconds to mars,Leto,jared leto,2.0,0.7776824831962585,0.6666666666666666,0.7556718587875366,0.2504189908504486,0.2973644733428955,0.0,0.6666666666666666,0.2631578947368421,jared leto
189,who is kate's husband on this is us,Toby Damon,jack pearson,0.0,0.0103043364360928,0.0,0.3017334938049316,0.1718487292528152,0.1828459054231644,0.0,0.0,0.0,jack pearson
190,who is kate's husband on this is us,Toby Damon,Chris Sullivan,0.0,0.0107729248702526,0.0,0.269736111164093,0.1404591500759124,0.1447993665933609,0.0,0.0,0.0,Chris Sullivan
191,who is kate's husband on this is us,Toby Damon,Kevin,0.0,0.0103791020810604,0.0,0.3513045310974121,0.235689640045166,0.2705264687538147,0.0,0.0,0.0,Kevin
192,who is kate's husband on this is us,Toby Damon,Casey Hooper,0.0,0.0096573382616043,0.0,0.3624478578567505,0.0761428102850914,0.0593326799571514,0.0,0.0,0.0,Casey Hooper
193,who is kate's husband on this is us,Toby Damon,Kevin Pearson,0.0,0.0100227827206254,0.0,0.3002500832080841,0.1727440655231475,0.1856604516506195,0.0,0.0,0.0,Kevin Pearson
194,who is kate's husband on this is us,Toby Damon,bradley whitford,0.0,0.0098085990175604,0.0,0.2393089383840561,0.2158861607313156,0.2157098650932312,0.0,0.0,0.0,bradley whitford
195,where does insidious the last key take place,"Five Keys, New Mexico",Georgia,0.0,0.009990444406867,0.0,0.3233449459075928,0.1903726309537887,0.2045885920524596,0.0,0.0,0.0,Georgia
196,where does insidious the last key take place,"Five Keys, New Mexico",the United Kingdom,0.0,0.0096161169931292,0.0,0.3594621419906616,0.103298932313919,0.0638019144535064,0.0,0.0,0.0,the United Kingdom
197,who plays lindsey salmon in the lovely bones,Rose McIver,Stanley Tucci,0.0,0.0098904957994818,0.0,0.2249077409505844,0.2228105515241623,0.2259743958711624,0.0,0.0,0.0,Stanley Tucci
198,which intaglio printmaking process uses cutting tools called burins to create the image matrix,engraving,drypoint,0.0,0.0093614384531974,0.0,0.3189375102519989,0.1882365643978119,0.2077434509992599,0.0,0.0,0.0,drypoint
199,which intaglio printmaking process uses cutting tools called burins to create the image matrix,engraving,Intaglio,0.0,0.0101732211187481,0.0,0.2493615448474884,0.2902412116527557,0.3185857534408569,0.0,0.0,0.0,Intaglio
200,which intaglio printmaking process uses cutting tools called burins to create the image matrix,engraving,gravure,0.0,0.0148833589628338,0.0,0.2738476693630218,0.7029617428779602,0.7499352693557739,0.0,0.0,0.0,gravure
201,which intaglio printmaking process uses cutting tools called burins to create the image matrix,engraving,aquatint,0.0,0.0092689506709575,0.0,0.3094848990440369,0.1810894161462783,0.1854679584503173,0.0,0.0,0.0,aquatint
202,which intaglio printmaking process uses cutting tools called burins to create the image matrix,engraving,engraved,2.0,0.9602399468421936,0.0,0.6772261261940002,0.7697613835334778,0.7772928476333618,0.0,0.0,0.5,engraved
203,when was the last time wvu won a bowl game,"January 2, 2016",2017,0.0,0.08533626049757,0.0,0.5434009432792664,0.35222327709198,0.3484863340854645,0.0,0.0,0.0,2017
204,when was the last time wvu won a bowl game,"January 2, 2016",2018,0.0,0.0133496634662151,0.0,0.5197200179100037,0.3004437983036041,0.2969460487365723,0.0,0.0,0.0,2018
205,when was the last time wvu won a bowl game,"January 2, 2016",2012,1.0,0.0150041952729225,0.0,0.5457084178924559,0.2561696469783783,0.2869047224521637,0.0,0.0,0.0,2012
206,when was the last time wvu won a bowl game,"January 2, 2016",2016,1.0,0.4963010847568512,0.5,0.6335198879241943,0.512850284576416,0.4732469022274017,0.0,0.5,0.3846153846153847,2016
207,where was the tv series pie in the sky filmed,Marlow in Buckinghamshire,"Vancouver, British Columbia",0.0,0.0097245257347822,0.0,0.2945683598518372,0.2764060199260711,0.2709456384181976,0.0,0.0,0.0,"Vancouver, British Columbia"
208,where was the tv series pie in the sky filmed,Marlow in Buckinghamshire,bray studios,2.0,0.0094238445162773,0.0,0.27871373295784,0.2309719324111938,0.230004608631134,0.0,0.0,0.0,bray studios
209,where was the tv series pie in the sky filmed,Marlow in Buckinghamshire,Bisham in East Berkshire,2.0,0.0117578133940696,0.2857142857142857,0.4648338258266449,0.4495032131671905,0.4262086153030396,0.0,0.2857142857142857,0.1282051282051282,Bisham in East Berkshire
210,where was the tv series pie in the sky filmed,Marlow in Buckinghamshire,Berkshire,2.0,0.0212197285145521,0.0,0.4139245152473449,0.4104812741279602,0.3769047558307648,0.0,0.0,0.0,Berkshire
211,where was the tv series pie in the sky filmed,Marlow in Buckinghamshire,"bray studios at water oakley, near windsor in berkshire",2.0,0.0104031544178724,0.1666666666666666,0.4318741261959076,0.2820174992084503,0.2308409065008163,0.0,0.1666666666666666,0.053763440860215,"bray studios at water oakley, near windsor in berkshire"
212,where was the tv series pie in the sky filmed,Marlow in Buckinghamshire,Water Oakley,2.0,0.0097221564501523,0.0,0.3432199954986572,0.2048859149217605,0.1885117292404174,0.0,0.0,0.0,Water Oakley
213,where was the tv series pie in the sky filmed,Marlow in Buckinghamshire,Oakley Court,2.0,0.0097376033663749,0.0,0.309107095003128,0.205311581492424,0.1868027150630951,0.0,0.0,0.0,Oakley Court
214,who played the good witch of the south in the wiz,Lena Horne,Thelma Carpenter,0.0,0.0097285034134984,0.0,0.2929239571094513,0.3093348145484924,0.3421648144721985,0.0,0.0,0.0,Thelma Carpenter
215,who played the good witch of the south in the wiz,Lena Horne,Catherine Disher,0.0,0.0098964003846049,0.0,0.2911097705364227,0.2540611624717712,0.2454061657190323,0.0,0.0,0.0,Catherine Disher
216,in the names of geologic eras what does the suffix zoic mean,life,animal,0.0,0.0110635794699192,0.0,0.3929997980594635,0.4166464209556579,0.5322526693344116,0.0,0.0,0.0,animal
217,in the names of geologic eras what does the suffix zoic mean,life,Cenozoic,0.0,0.0092143444344401,0.0,0.2264054864645005,0.2524978518486023,0.3055919110774994,0.0,0.0,0.0,Cenozoic
218,in the names of geologic eras what does the suffix zoic mean,life,Paleozoic,0.0,0.0091991852968931,0.0,0.2597760558128357,0.2695341110229492,0.3190115690231323,0.0,0.0,0.0,Paleozoic
219,in the names of geologic eras what does the suffix zoic mean,life,old life,1.0,0.5115707516670227,0.6666666666666666,0.7007060647010803,0.7074783444404602,0.7359551787376404,0.0,0.6666666666666666,0.2631578947368421,old life
220,who won the first game of 2018 world series,Boston Red Sox,los angeles dodgers,0.0,0.0097926286980509,0.0,0.4171075820922852,0.0430033579468727,-0.0512006767094135,0.0,0.0,0.0,los angeles dodgers
221,who won the first game of 2018 world series,Boston Red Sox,Dodgers,0.0,0.0095417583361268,0.0,0.3862224817276001,0.2337449342012405,0.2449326813220977,0.0,0.0,0.0,Dodgers
222,who won the first game of 2018 world series,Boston Red Sox,new england patriots,0.0,0.0104303993284702,0.0,0.3703384399414063,0.2276675999164581,0.2202648818492889,0.0,0.0,0.0,new england patriots
223,who won the first game of 2018 world series,Boston Red Sox,Los Angeles Dodgers,0.0,0.0096380300819873,0.0,0.4171075820922852,0.3282121419906616,0.3351345062255859,0.0,0.0,0.0,Los Angeles Dodgers
224,who won the first game of 2018 world series,Boston Red Sox,Houston Astros,1.0,0.0094244321808218,0.0,0.4236389696598053,0.3747702240943908,0.4089329242706299,0.0,0.0,0.0,Houston Astros
225,who introduced the first actor to choral song to produce drama,"Somebody, presumably Thespis",aeschylus,0.0,0.0133020523935556,0.0,0.2684110105037689,0.3383821547031402,0.3108765184879303,0.0,0.0,0.0,aeschylus
226,who introduced the first actor to choral song to produce drama,"Somebody, presumably Thespis",ancient greece,0.0,0.0092639774084091,0.0,0.2862472832202911,0.1774365305900573,0.1461640447378158,0.0,0.0,0.0,ancient greece
227,who introduced the first actor to choral song to produce drama,"Somebody, presumably Thespis",John Mitchell,0.0,0.0095280855894088,0.0,0.2872148156166077,-0.0594652667641639,-0.1046163365244865,0.0,0.0,0.0,John Mitchell
228,who introduced the first actor to choral song to produce drama,"Somebody, presumably Thespis",Thespis,2.0,0.7627177238464355,0.5,0.7679027318954468,0.6757203340530396,0.6018550395965576,0.0,0.5,0.3846153846153847,Thespis
229,where did the french east india company first established in india,1664,pondicherry,0.0,0.0095893777906894,0.0,0.2889886498451233,-0.017217693850398,-0.0358341932296752,0.0,0.0,0.0,pondicherry
230,where did the french east india company first established in india,1664,Pondich\u00e9ry,0.0,0.0102700805291533,0.0,0.2856298685073852,0.1360681056976318,0.1206222921609878,0.0,0.0,0.0,Pondichéry
