,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor
189,Marlow in Buckinghamshire,Bisham in East Berkshire,2.0,0.0117578133940696,0.2857142857142857,0.4648338258266449,0.4495032131671905,0.4262086153030396,0.0,0.28571428571428575,0.12820512820512822
190,Marlow in Buckinghamshire,Berkshire,2.0,0.0212197285145521,0.0,0.4139245152473449,0.4104812741279602,0.3769047558307648,0.0,0.0,0.0
191,Marlow in Buckinghamshire,"bray studios at water oakley, near windsor in berkshire",2.0,0.0104031544178724,0.1666666666666666,0.4318741261959076,0.2820174992084503,0.2308409065008163,0.0,0.16666666666666666,0.053763440860215055
192,Marlow in Buckinghamshire,Water Oakley,2.0,0.0097221564501523,0.0,0.3432199954986572,0.2048859149217605,0.1885117292404174,0.0,0.0,0.0
193,Marlow in Buckinghamshire,Oakley Court,2.0,0.0097376033663749,0.0,0.309107095003128,0.205311581492424,0.1868027150630951,0.0,0.0,0.0
194,Lena Horne,Thelma Carpenter,0.0,0.0097285034134984,0.0,0.2929239571094513,0.3093348145484924,0.3421648144721985,0.0,0.0,0.0
195,Lena Horne,Catherine Disher,0.0,0.0098964003846049,0.0,0.2911097705364227,0.2540611624717712,0.2454061657190323,0.0,0.0,0.0
196,life,animal,0.0,0.0110635794699192,0.0,0.3929997980594635,0.4166464209556579,0.5322526693344116,0.0,0.0,0.0
197,life,Cenozoic,0.0,0.0092143444344401,0.0,0.2264054864645005,0.2524978518486023,0.3055919110774994,0.0,0.0,0.0
198,life,Paleozoic,0.0,0.0091991852968931,0.0,0.2597760558128357,0.2695341110229492,0.3190115690231323,0.0,0.0,0.0
199,life,old life,1.0,0.5115707516670227,0.6666666666666666,0.7007060647010803,0.7074783444404602,0.7359551787376404,0.0,0.6666666666666666,0.2631578947368421
200,Boston Red Sox,los angeles dodgers,0.0,0.0097926286980509,0.0,0.4171075820922852,0.0430033579468727,-0.0512006767094135,0.0,0.0,0.0
201,Boston Red Sox,Dodgers,0.0,0.0095417583361268,0.0,0.3862224817276001,0.2337449342012405,0.2449326813220977,0.0,0.0,0.0
202,"Somebody, presumably Thespis",aeschylus,0.0,0.0133020523935556,0.0,0.2684110105037689,0.3383821547031402,0.3108765184879303,0.0,0.0,0.0
203,"Somebody, presumably Thespis",ancient greece,0.0,0.0092639774084091,0.0,0.2862472832202911,0.1774365305900573,0.1461640447378158,0.0,0.0,0.0
204,"Somebody, presumably Thespis",John Mitchell,0.0,0.0095280855894088,0.0,0.2872148156166077,-0.0594652667641639,-0.1046163365244865,0.0,0.0,0.0
205,"Somebody, presumably Thespis",Thespis,2.0,0.7627177238464355,0.5,0.7679027318954468,0.6757203340530396,0.6018550395965576,0.0,0.5,0.3846153846153847
206,1664,pondicherry,0.0,0.0095893777906894,0.0,0.2889886498451233,-0.017217693850398,-0.0358341932296752,0.0,0.0,0.0
207,1664,Pondich\u00e9ry,0.0,0.0102700805291533,0.0,0.2856298685073852,0.1360681056976318,0.1206222921609878,0.0,0.0,0.0
208,1664,chandernagore,0.0,0.0100035928189754,0.0,0.2709329426288605,0.067460261285305,0.0719566643238067,0.0,0.0,0.0
209,1664,the East Indies,0.0,0.0094618238508701,0.0,0.3889559507369995,0.0522499233484268,0.0325105637311935,0.0,0.0,0.0
210,1664,Surat,2.0,0.0094740260392427,0.0,0.2907324135303497,0.1297559440135955,0.1617383807897567,0.0,0.0,0.0
211,shoulder blade,humerus,0.0,0.00937663577497,0.0,0.2658684849739075,0.1909439116716385,0.1920042634010315,0.0,0.0,0.0
212,shoulder blade,femur,0.0,0.009546797722578,0.0,0.2742694318294525,0.2123522609472274,0.2220617532730102,0.0,0.0,0.0
213,shoulder blade,scapula,2.0,0.0090803457424044,0.0,0.2453536838293076,0.2893236577510834,0.301547110080719,0.0,0.0,0.0
214,a designated junior senator,vice president,1.0,0.0104072093963623,0.0,0.3943968415260315,0.2236179560422897,0.2311429977416992,0.0,0.0,0.0
215,a designated junior senator,President,1.0,0.010156619362533,0.0,0.4177611768245697,0.1779467612504959,0.201596200466156,0.0,0.0,0.0
216,Martha Graham,Kelly Clarkson,0.0,0.0096711115911602,0.0,0.2445293366909027,0.1670635789632797,0.1640791594982147,0.0,0.0,0.0
217,Martha Graham,Isadora Duncan,1.0,0.0097375204786658,0.0,0.2920594215393066,0.1935285329818725,0.1742361336946487,0.0,0.0,0.0
218,Martha Graham,Dai Ailian,1.0,0.0104041742160916,0.0,0.2079559117555618,0.0692889913916587,0.0654223263263702,0.0,0.0,0.0
219,a gender-neutral honorific,my dear,0.0,0.0098719149827957,0.0,0.2837784290313721,0.01452530734241,-0.0231419652700424,0.0,0.0,0.0
220,a gender-neutral honorific,sita ram ji,0.0,0.0094945970922708,0.0,0.2357468754053116,0.2208192348480224,0.2067615240812301,0.0,0.0,0.0
221,a gender-neutral honorific,freedom or liberty,0.0,0.0094396732747554,0.0,0.2959084212779999,0.0728900954127311,0.0278732851147651,0.0,0.0,0.0
222,a gender-neutral honorific,Sh\u00f4rot,0.0,0.012348435819149,0.0,0.2416307032108307,0.1943087428808212,0.1400714069604873,0.0,0.0,0.0
223,a gender-neutral honorific,respect,1.0,0.021382050588727,0.0,0.318803071975708,0.1546126157045364,0.1278778612613678,0.0,0.0,0.0
224,a gender-neutral honorific,honorific,2.0,0.6472101807594299,0.6666666666666666,0.6744357347488403,0.5291021466255188,0.4807551503181458,0.0,0.4,0.4166666666666667
225,Nyle DiMarco,shannon elizabeth,0.0,0.0097577171400189,0.0,0.241423487663269,0.0544512756168842,0.0081485491245985,0.0,0.0,0.0
226,Nyle DiMarco,gerrard gosens,0.0,0.0102039724588394,0.0,0.2378411740064621,0.2050217241048813,0.1934744864702224,0.0,0.0,0.0
227,Nyle DiMarco,Jennie Finch Daigle,0.0,0.0098673393949866,0.0,0.2155793309211731,0.2613468170166015,0.2595338523387909,0.0,0.0,0.0
228,Ashtavakra,arjuna,0.0,0.0216518118977546,0.0,0.3819146454334259,0.3416860699653625,0.3744553923606873,0.0,0.0,0.0
229,Ashtavakra,Yama,0.0,0.0102322623133659,0.0,0.2973498404026031,0.155604749917984,0.1819073259830474,0.0,0.0,0.0
230,Ashtavakra,Bhishma,0.0,0.0215490944683551,0.0,0.3563608825206757,0.451205849647522,0.4858128428459168,0.0,0.0,0.0
231,Ashtavakra,Yay\u0101ti,0.0,0.0104814814403653,0.0,0.2188629060983657,0.2071730643510818,0.1978151202201843,0.0,0.0,0.0
232,Ashtavakra,Parashurama,0.0,0.0191626660525798,0.0,0.3097405433654785,0.4677023887634277,0.4952027201652527,0.0,0.0,0.0
233,Ashtavakra,Duryodhana,0.0,0.019265042617917,0.0,0.2675931751728058,0.3340283036231994,0.3648791313171386,0.0,0.0,0.0
234,Ashtavakra,apsara,0.0,0.0192340649664402,0.0,0.3068164885044098,0.5113759636878967,0.5227100253105164,0.0,0.0,0.0
235,Ashtavakra,Abhimanyu,0.0,0.0105742402374744,0.0,0.2653271853923797,0.3152084648609161,0.3646850287914276,0.0,0.0,0.0
236,Ashtavakra,Samvarana,0.0,0.0301749780774116,0.0,0.4438476860523224,0.3883728086948395,0.4053261280059815,0.0,0.0,0.0
237,Ashtavakra,Krishna,0.0,0.0141491536051034,0.0,0.2687138319015503,0.3976635634899139,0.4468238949775696,0.0,0.0,0.0
238,Bachman–Turner Overdrive,Lisa Marie Presley,0.0,0.0102831274271011,0.0,0.2760289311408997,0.0671251267194747,0.0284219030290842,0.0,0.0,0.0
239,Bachman–Turner Overdrive,the blues magoos,0.0,0.0092327818274498,0.0,0.3122822344303131,-0.0033573952969163,-0.0640331506729126,0.0,0.0,0.0
240,Bachman–Turner Overdrive,Poison,0.0,0.0096382852643728,0.0,0.290082722902298,0.0037192918825894,-0.0301356837153434,0.0,0.0,0.0
241,Bachman–Turner Overdrive,Bachman\\u2013Turner Overdrive,0.0,0.902049481868744,0.5,0.5938060283660889,0.9078397750854492,0.9423553943634032,0.0,0.6666666666666666,0.25
242,Bachman–Turner Overdrive,bachman -- turner overdrive,2.0,0.9648981094360352,0.4,0.8673748970031738,0.8751809000968933,0.8873144388198853,0.0,1.0,0.13157894736842105
243,Bachman–Turner Overdrive,Randy Bachman,2.0,0.3461518883705139,0.0,0.6231458783149719,0.5302501320838928,0.4755162298679352,0.0,0.4,0.0
244,Raymond Wallace Bolger,Ray Bolger,2.0,0.809982419013977,0.4,0.7766684293746948,0.8536729216575623,0.8900421857833862,0.0,0.4,0.2380952380952381
245,Raymond Wallace Bolger,ray bolger raymond wallace bolger,2.0,0.9675076007843018,0.7499999999999999,0.9302363991737366,0.5119168162345886,0.5204417705535889,0.0,0.7499999999999999,0.6134259259259259
246,Surendra Pal,samaresh basu,0.0,0.011055152863264,0.0,0.2408604621887207,0.240374207496643,0.2257082462310791,0.0,0.0,0.0
247,Surendra Pal,Dulquer Salmaan,0.0,0.0108073148876428,0.0,0.2448467910289764,0.3032393157482147,0.3094467520713806,0.0,0.0,0.0
248,Surendra Pal,mukesh khanna,2.0,0.0129530243575572,0.0,0.2374793887138367,0.3299140036106109,0.3359952867031097,0.0,0.0,0.0
249,Star World India,a Disney Channel India,0.0,0.3132319748401642,0.3333333333333333,0.4468830227851868,0.53160160779953,0.5661525726318359,0.0,0.28571428571428575,0.12820512820512822
250,Star World India,Star One,2.0,0.2404568940401077,0.4,0.4991168677806854,0.5299153327941895,0.5198848247528076,0.0,0.4,0.2380952380952381
251,"September 27, 2018","september 28, 2017",1.0,0.2708942294120789,0.3333333333333333,0.9146141409873962,0.6889903545379639,0.6999809145927429,0.0,0.3333333333333333,0.25
252,1995,2011,0.0,0.0139551721513271,0.0,0.6934216618537903,0.2713879942893982,0.3228859007358551,0.0,0.0,0.0
253,Indira Gandhi,Morarji Desai,0.0,0.0101087875664234,0.0,0.2349549084901809,0.1294601559638977,0.1345418691635131,0.0,0.0,0.0
254,Indira Gandhi,jawahar lal nehru,0.0,0.0103733642026782,0.0,0.4117807745933533,0.2062044888734817,0.2022841572761536,0.0,0.0,0.0
255,Indira Gandhi,Jawaharlal Nehru,0.0,0.0121541712433099,0.0,0.3801755011081696,0.2876670658588409,0.2797585725784302,0.0,0.0,0.0
256,55 calories,55,0.0,0.4179960191249848,0.6666666666666666,0.5920935869216919,0.8501800894737244,0.8449816107749939,0.0,0.6666666666666666,0.45454545454545453
257,55 calories,355 calories,0.0,0.4168581366539001,0.5,0.8689560890197754,0.633146345615387,0.6225460767745972,0.0,0.5,0.25
258,55 calories,375,0.0,0.0802532881498336,0.0,0.4233619868755341,0.2272402644157409,0.2661908566951752,0.0,0.0,0.0
259,55 calories,450,0.0,0.0655999705195427,0.0,0.4244203269481659,0.2197104096412658,0.2498536258935928,0.0,0.0,0.0
260,55 calories,carbohydrate,0.0,0.2527212798595428,0.0,0.2255412489175796,0.2527012526988983,0.2872911393642425,0.0,0.0,0.0
261,55 calories,22,0.0,0.0294515434652566,0.0,0.4539298713207245,0.1050755679607391,0.1262449771165847,0.0,0.0,0.0
262,55 calories,13961316,0.0,0.0112617826089262,0.0,0.3439904153347015,0.0745503529906272,0.0305786561220884,0.0,0.0,0.0
263,55 calories,34 calories,2.0,0.4149917364120483,0.5,0.9279145002365112,0.4577757120132446,0.4246175289154053,0.0,0.5,0.25
264,the spirit of perverseness,fiend,0.0,0.3198180198669433,0.0,0.2563893795013428,0.1871762424707412,0.1830915808677673,0.0,0.0,0.0
265,the spirit of perverseness,The Imp of the Perverse,0.0,0.792507529258728,0.3333333333333333,0.7611310482025146,0.3210025131702423,0.3374300003051758,0.0,0.4444444444444445,0.3061224489795918
266,the spirit of perverseness,irritation,0.0,0.0501967743039131,0.0,0.3545806407928467,0.2809937298297882,0.2869569659233093,0.0,0.0,0.0
267,the spirit of perverseness,the impression of pluto,0.0,0.0093680070713162,0.3333333333333333,0.5203028321266174,0.1792787760496139,0.165565937757492,0.0,0.5,0.25
268,the spirit of perverseness,nervousness,0.0,0.0090234000235795,0.0,0.4866777658462525,0.2866962254047394,0.2823894619941711,0.0,0.0,0.0
269,the spirit of perverseness,Necromancer,0.0,0.0090620312839746,0.0,0.2978699207305908,0.2461746782064438,0.2551533579826355,0.0,0.0,0.0
270,the spirit of perverseness,the spirit,1.0,0.4431047737598419,0.5,0.6533254981040955,0.6199676990509033,0.5695611238479614,0.0,0.6666666666666666,0.8522727272727273
271,the spirit of perverseness,alcoholism,2.0,0.0098783588036894,0.0,0.3688798248767853,0.2619861960411072,0.2635037899017334,0.0,0.0,0.0
272,"2,300,000,000",1.6 billion,0.0,0.2122053056955336,0.0,0.5983428955078125,0.2119031101465225,0.1915990114212036,0.0,0.0,0.0
273,"2,300,000,000",800 to 1000 million,0.0,0.256358802318573,0.0,0.6167334914207458,0.3246895372867584,0.3148406744003296,0.0,0.0,0.0
274,"2,300,000,000",1.2 billion,0.0,0.2266600281000137,0.0,0.6190114617347717,0.4575155377388,0.4321544170379639,0.0,0.28571428571428575,0.0
275,"2,300,000,000","8, 615, 245",0.0,0.0561006739735603,0.0,0.6128320097923279,0.0872267857193946,0.0606617927551269,0.0,0.0,0.0
276,"2,300,000,000",three billion,0.0,0.1534157693386078,0.0,0.4873266220092773,0.4214968681335449,0.4307925105094909,0.0,0.0,0.0
277,"2,300,000,000",6 billion,0.0,0.1503783166408538,0.0,0.5354295372962952,0.1120717898011207,0.0888716578483581,0.0,0.0,0.0
278,"2,300,000,000",16643120,0.0,0.0096338698640465,0.0,0.3587140142917633,0.0807684361934661,0.0612009726464748,0.0,0.0,0.0
279,2005,"february 5, 2006",0.0,0.1023810058832168,0.0,0.564160943031311,0.566774308681488,0.6013531684875488,0.0,0.0,0.0
280,2005,2016,0.0,0.0106931123882532,0.0,0.698266863822937,0.3047066926956177,0.3695197105407715,0.0,0.0,0.0
281,2005,1988,0.0,0.0107128331437706,0.0,0.6968257427215576,0.3366437256336212,0.3860541880130768,0.0,0.0,0.0
282,2005,2015,1.0,0.012545901350677,0.0,0.7160122990608215,0.5829307436943054,0.6436470746994019,0.0,0.0,0.0
283,036,123,0.0,0.0203968696296215,0.0,0.4911166727542877,0.2650140225887298,0.3009125292301178,0.0,0.0,0.0
284,036,10600,0.0,0.0110808834433555,0.0,0.465745747089386,0.3405047357082367,0.3557667136192322,0.0,0.0,0.0
285,036,94,0.0,0.0185506101697683,0.0,0.5204618573188782,0.250662624835968,0.2835989892482757,0.0,0.0,0.0
286,036,838,0.0,0.0311607215553522,0.0,0.6909326314926147,0.4014584124088287,0.4423798322677612,0.0,0.0,0.0
287,036,ilankai,0.0,0.0116956103593111,0.0,0.2329807430505753,0.2009560167789459,0.2332060039043426,0.0,0.0,0.0
288,036,672,0.0,0.013628339394927,0.0,0.6417645215988159,0.4105331003665924,0.4432872831821441,0.0,0.0,0.0
289,036,Colombo,0.0,0.0096580181270837,0.0,0.2680606842041016,0.1236691996455192,0.1360380947589874,0.0,0.0,0.0
290,036,6762033,0.0,0.0168281327933073,0.0,0.6572111248970032,0.4208433032035827,0.4314053058624268,0.0,0.0,0.0
291,a state run mental hospital,state men's prison,0.0,0.1682824939489364,0.2857142857142857,0.4837696552276611,0.5370206832885742,0.5526909828186035,0.0,0.22222222222222224,0.12195121951219512
292,a state run mental hospital,"Trenton, New Jersey",0.0,0.0089922128245234,0.0,0.2820527553558349,0.100629411637783,0.0594229698181152,0.0,0.0,0.0
293,a state run mental hospital,the New Jersey State Lunatic Asylum,0.0,0.2981669008731842,0.2222222222222222,0.4821782112121582,0.4409219324588775,0.4428524672985077,0.0,0.1818181818181818,0.0847457627118644
294,town,city,0.0,0.2430091053247452,0.0,0.6623272895812988,0.6102083325386047,0.6914032697677612,0.0,0.0,0.0
295,town,metatheatrical,0.0,0.0096691660583019,0.0,0.2745246589183807,0.1147128343582153,0.1008066982030868,0.0,0.0,0.0
296,town,Midwestern,0.0,0.0101913912221789,0.0,0.2857726216316223,0.3463579416275024,0.3946114182472229,0.0,0.0,0.0
297,town,mining town,0.0,0.2696456611156464,0.6666666666666666,0.709782063961029,0.5593223571777344,0.565527081489563,0.0,0.6666666666666666,0.2631578947368421
298,town,rural,1.0,0.0285460744053125,0.0,0.4467330276966095,0.3731732666492462,0.4214685559272766,0.0,0.0,0.0
299,town,agricultural,2.0,0.0258250199258327,0.0,0.3649453222751617,0.2483687400817871,0.3102273941040039,0.0,0.0,0.0
300,town,agricultural region,2.0,0.0560883171856403,0.0,0.3447303771972656,0.2200421094894409,0.2447324097156525,0.0,0.0,0.0
301,town,a market and road center,2.0,0.1405424326658249,0.0,0.3511731922626495,0.3938725590705871,0.4359072148799896,0.0,0.0,0.0
302,"September 24, 2018",2018,2.0,0.4870795011520386,0.5,0.6503750085830688,0.5720655918121338,0.5440229773521423,0.0,0.5,0.3846153846153847
303,972,981,1.0,0.1348872631788253,0.0,0.8381451368331909,0.427168607711792,0.4475404024124145,0.0,0.0,0.0
304,972,about 900,1.0,0.3592482805252075,0.0,0.4162946045398712,0.3136868178844452,0.2952770590782165,0.0,0.0,0.0
305,972,981 different manuscripts,1.0,0.0464892499148845,0.0,0.6361344456672668,0.3044154644012451,0.298355758190155,0.0,0.0,0.0
306,the company Faro Automated Solutions,guerrilla games,0.0,0.0091618280857801,0.0,0.3211325109004974,0.1076342761516571,0.0631715357303619,0.0,0.0,0.0
307,the company Faro Automated Solutions,Isaac Asimov,0.0,0.0091427797451615,0.0,0.3145234286785126,0.2918847501277923,0.2987663745880127,0.0,0.0,0.0
308,the company Faro Automated Solutions,Faro Automated Solutions,1.0,0.8910253643989563,0.8571428571428571,0.8681789636611938,0.9470942616462708,0.9586433172225952,0.0,0.7499999999999999,0.920138888888889
309,the company Faro Automated Solutions,GAIA,1.0,0.0094295032322406,0.0,0.2886677086353302,0.1208258718252182,0.0764355435967445,0.0,0.0,0.0
310,2018,2015,0.0,0.0178746860474348,0.0,0.7606568932533264,0.5691418051719666,0.6546478867530823,0.0,0.0,0.0
311,2018,2017,0.0,0.1707224547863006,0.0,0.8264514207839966,0.5046243667602539,0.5599702596664429,0.0,0.0,0.0
312,2018,2016,0.0,0.0310872159898281,0.0,0.7829658389091492,0.6678600907325745,0.722305178642273,0.0,0.0,0.0
313,2018,"april 4, 2017",0.0,0.056555587798357,0.0,0.5411494374275208,0.2001252323389053,0.1944299936294556,0.0,0.0,0.0
314,Isaac Liev Schreiber,josh robert thompson,0.0,0.0099473176524043,0.0,0.2851411700248718,0.2333487570285797,0.2379468977451324,0.0,0.0,0.0
315,Isaac Liev Schreiber,brad williams,0.0,0.0101797338575124,0.0,0.2116648405790329,0.1538855135440826,0.1230214089155197,0.0,0.0,0.0
316,Isaac Liev Schreiber,Kiefer Sutherland,0.0,0.0183631163090467,0.0,0.3449216485023498,0.394435316324234,0.4054666161537169,0.0,0.0,0.0
317,Isaac Liev Schreiber,Kiefer William Frederick Dempsey George Rufus Sutherland,0.0,0.0104675004258751,0.0,0.3095462322235107,0.3339932858943939,0.3539828658103943,0.0,0.0,0.0
318,Isaac Liev Schreiber,Chris Rock,0.0,0.009654251858592,0.0,0.2403467446565628,0.1570563614368438,0.1575529128313064,0.0,0.0,0.0
319,Isaac Liev Schreiber,Larry Wilmore,0.0,0.0130152571946382,0.0,0.2412535101175308,0.1990745663642883,0.202015072107315,0.0,0.0,0.0
320,Isaac Liev Schreiber,Orlando Jones,0.0,0.0100380862131714,0.0,0.2377927154302597,0.1175211146473884,0.0973102152347564,0.0,0.0,0.0
321,Isaac Liev Schreiber,Liev Schreiber,2.0,0.7955464720726013,0.8,0.9294148683547974,0.8447739481925964,0.8583251833915709,0.0,0.8,0.8928571428571429
322,the legislature,the proprietor,0.0,0.0091614685952663,0.0,0.6538057923316956,0.2221142053604126,0.2300879806280136,0.0,0.5,0.25
323,the legislature,The legislative body,1.0,0.942140519618988,0.0,0.6928228735923767,0.8605861663818359,0.8799815177917479,0.0,0.4,0.17241379310344826
324,the legislature,the General Court,1.0,0.3284996449947357,0.0,0.6014325618743896,0.3576420843601227,0.3987709879875183,0.0,0.4,0.17241379310344826
325,the legislature,Parliament,1.0,0.7470695972442627,0.0,0.635802149772644,0.6778048872947693,0.7191948890686035,0.0,0.0,0.0
326,the legislature,elected rulers,1.0,0.126906618475914,0.0,0.4329337775707245,0.3352805376052856,0.3669808506965637,0.0,0.0,0.0
327,the legislature,congress,1.0,0.4096035957336426,0.0,0.5638129115104675,0.5103656053543091,0.5805745720863342,0.0,0.0,0.0
328,the Portuguese,henry the navigator,0.0,0.0095162624493241,0.0,0.5705810785293579,-0.0466145277023315,-0.0484334006905555,0.0,0.4,0.17241379310344826
329,the Portuguese,Christopher Columbus,0.0,0.0097519923001527,0.0,0.3274743258953094,0.2739405035972595,0.3056963682174682,0.0,0.0,0.0
330,the Portuguese,Portugal,2.0,0.8860203623771667,0.0,0.6550037860870361,0.7408728003501892,0.7838509678840637,0.0,0.0,0.0
331,Frank Sinatra,josh groban,0.0,0.0096441758796572,0.0,0.2544850707054138,0.143804132938385,0.0965194553136825,0.0,0.0,0.0
332,Frank Sinatra,Haven Gillespie,0.0,0.0097352676093578,0.0,0.2974548935890198,0.151124507188797,0.0904663950204849,0.0,0.0,0.0
333,Frank Sinatra,Eddie Deezen,0.0,0.0099244164302945,0.0,0.3025918900966644,0.1544717699289322,0.1477732211351394,0.0,0.0,0.0
334,Frank Sinatra,Tom Hanks,0.0,0.009364228695631,0.0,0.3107035160064697,0.3158876597881317,0.2975127100944519,0.0,0.0,0.0
335,Frank Sinatra,bing crosby,0.0,0.0095695359632372,0.0,0.3978928923606873,0.0783028528094291,0.0464150458574295,0.0,0.0,0.0
