answer1,answer2,label,label_1,
Rectified spirit,beer,0,,
Rectified spirit,tequila,0,,
Rectified spirit,swan light,0,,
Rectified spirit,alcohol by volume,0,,
Rectified spirit,190 proof,0,,
Rectified spirit,Liquor,0,,
Rectified spirit,vodka,2,,
three,four,0,,
three,five,0,,
Judi Evans,Evans,1,,
Judi Evans,judi evans luciano,2,,
155th,155,1,,
155th,123rd,1,,
155th,141,1,,
155th,100,1,,
Maharaja Jai Singh II,Sawai Jai Singh II,2,,
Sir Cyril Radcliffe,shimla agreement,0,,
1954,Between 1955 and 1968,0,,
1954,from the mid - 1950s,1,,
1954,mid-1950s,2,,
Sparta,the Peloponnesian League,0,,
Sparta,Spartan,2,,
Congress,James Madison,0,,
Congress,the states,1,,
Congress,the several States,1,,
Australia,New Zealand,0,,
Australia,Ayers Rock,0,,
235 or 236,Democratic,0,,
235 or 236,Democratic Party,0,,
235 or 236,Senate,0,,
235 or 236,435,1,,
235 or 236,435 congressional districts,1,,
Frances Sternhagen,cleo king,0,,
Frances Sternhagen,Willie Rae Johnson,0,,
Frances Sternhagen,Mary McDonnell,0,,
Frances Sternhagen,natalie portman,0,,
1954,1937,0,,
flexor,biceps curl,0,,
flexor,two - headed,0,,
flexor,supination,0,,
flexor,barbell curl,0,,
flexor,"extends, adducts arm",0,,
flexor,flexion,2,,
Spain,Carolingian era,0,,
Spain,roncevaux pass,1,,
Naomi Osaka,ashleigh barty,0,,
Naomi Osaka,Oc\u00e9ane Dodin,0,,
Naomi Osaka,Sloane Stephens,0,,
Naomi Osaka,Kim Clijsters,0,,
Naomi Osaka,Serena Williams,0,,
Naomi Osaka,Brooks Koepka,0,,
Naomi Osaka,Maria Sakkari,0,,
Linden Porco,Mark Holton,0,,
Linden Porco,warwick davis,0,,
The Living Daylights,Dr. No,0,,
The Living Daylights,Quantum of Solace,0,,
The Living Daylights,John Barry,0,,
"1,000,000",20 million,0,,
"1,000,000",10,0,,
"1,000,000",185000,1,,
McLean,Patrick Henry,0,,
McLean,William Butler Yeats,0,,
McLean,William Prescott,0,,
McLean,Julia Ward Howe,0,,
McLean,president woodrow wilson,0,,
McLean,John Marsden,0,,
McLean,Harry Turtledove,0,,
McLean,wilmer mclean,2,,
obsessive–compulsive disorder,Jewish,0,,
obsessive–compulsive disorder,amnesia,0,,
obsessive–compulsive disorder,bulimia,0,,
obsessive–compulsive disorder,committed suicide,1,,
obsessive–compulsive disorder,obsessive -- compulsive disorder,2,,
obsessive–compulsive disorder,obsessive \u2013 compulsive disorder,2,,
Gen. John J. Pershing,John Joseph  Black Jack '' Pershing,2,,
Gen. John J. Pershing,John J. Pershing,2,,
lucky,occupation symbols,0,,
lucky,communist ideology,0,,
lucky,occupation,0,,
lucky,the blood sacrifice,0,,
lucky,considered lucky,2,,
Annabeth Gish,elizabeth reaser,0,,
Annabeth Gish,Catherine Parker,0,,
Annabeth Gish,carla gugino,0,,
Annabeth Gish,Victoria Pedretti,0,,
Annabeth Gish,Marian Seldes,0,,
Annabeth Gish,kate siegel,0,,
8,eight,2,,
Moyra Fraser,Geoffrey Palmer,0,,
Lego,Bridgestone,0,,
Lego,Toyota,0,,
2020,"March 27, 2017",0,,
2020,either 2019 or 2020,1,,
Lucas Bersamin,Rodrigo Duterte,0,,
Lucas Bersamin,Teresita Leonardo-de Castro,1,,
Rodney King,War,0,,
Rodney King,carly simon,0,,
Drug Enforcement Administration,controlled substances,0,,
Drug Enforcement Administration,Catholic Epistles,0,,
Drug Enforcement Administration,USN,0,,
Drug Enforcement Administration,registrant type,1,,
Sandra Oh,jason bourne,0,,
Sandra Oh,Matthew Broderick,0,,
Sandra Oh,Sandra Miju Oh,0,,
the U.S. Senate,president george washington,0,,
the U.S. Senate,Vice President George Clinton,0,,
the U.S. Senate,Edge,0,,
the U.S. Senate,the Greensboro Grasshoppers,0,,
the U.S. Senate,President Madison,0,,
the U.S. Senate,President Andrew Jackson,2,,
the U.S. Senate,Andrew Jackson,2,,
Boston Red Sox,Los Angeles Dodgers,0,,
meter,r,0,,
meter,metre,0,,
meter,magnitude,0,,
meter,positive,0,,
meter,\u03c1,0,,
meter,zero,0,,
Dachshund,german shepherd,0,,
Dachshund,Itchy Itchiford,0,,
1939,1988,0,,
1939,1938,1,,
Babylonians,1973,0,,
Babylonians,Jan-01,0,,
Babylonians,medieval era,1,,
Babylonians,2000 BC,1,,
Babylonians,in the medieval era,1,,
"Jackson ""Jack"" Maine",lukas nelson,0,,
"Jackson ""Jack"" Maine",Waylon Jennings,0,,
"Jackson ""Jack"" Maine",Bradley Cooper,1,,
"Jackson ""Jack"" Maine",Jackson Maine,2,,
Jul-11,"october 28, 2017",0,,
Jul-11,"November 17, 2017",0,,
Jul-11,2018,2,,
Jul-11,"between July 11 and September 26, 2018",2,,
Daniel Mays,John Talfryn Thomas,0,,
Daniel Mays,James Beck,1,,
104,1776447,0,,
104,12,1,,
104,48,1,,
104,10,1,,
104,two,1,,
2015,1989,0,,
2015,2014,0,,
2015,"March 5, 2016",0,,
2015,May to October 2015,1,,
Season 14,the thirteenth season,1,,
Season 14,season 13,1,,
Floyd Mayweather Jr.,cristiano ronaldo,1,,
John Sullivan,harry von tilzer,0,,
John Sullivan,Porter Wagoner,0,,
April,claire,0,,
April,reid,0,,
April,Kevin,0,,
April,Connor,0,,
April,Tritter,0,,
April,dr. meredith grey,0,,
April,Henry Gray,0,,
April,Lupo,0,,
April,Alex Karev,0,,
April,April Kepner,1,,
"October 9, 2001","march 31, 2017",0,,
"October 9, 2001",Oct-01,2,,
"October 9, 2001",2001,2,,
"October 9, 2001",10/09/2001,2,,
"October 5, 2018","May 18, 2018",0,,
Christopher Meloni,fred willard,0,,
Christopher Meloni,Anthony Anderson,0,,
Christopher Meloni,David Krumholtz,0,,
Christopher Meloni,Bobby Lee,0,,
up to 16Â megapixels,over 1. 2 billion,0,,
up to 16Â megapixels,one hundred zeroes,0,,
up to 16Â megapixels,three,0,,
up to 16Â megapixels,unlimited,2,,
on the Zambezi River,Uganda,0,,
on the Zambezi River,southern africa,1,,
on the Zambezi River,"Livingstone, Zambia",1,,
on the Zambezi River,the Zambezi River,2,,
Aug-16,29-Mar-17,0,,
Aug-16,12-Apr-17,0,,
Aug-16,08-Sep-16,0,,
Aug-16,01-Jul-17,2,,
"""personal account number""",ab123456c,0,,
"""personal account number""",NINO,0,,
"""personal account number""",The National Insurance number,2,,
Thalia Grace,aphrodite,0,,
Thalia Grace,Annabeth Chase,0,,
Thalia Grace,The Heroes of Olympus,0,,
Thalia Grace,Cleisidice,0,,
Thalia Grace,thalia,2,,
angiosperms,gymnosperms,0,,
angiosperms,Pangaea,0,,
angiosperms,Mammaliaformes,0,,
angiosperms,conifers,2,,
New York,California,0,,
New York,New York City,2,,
executes,disappeared,0,,
executes,presumed treason,0,,
executes,Jon Snow,0,,
executes,fled,0,,
executes,death,2,,
executes,executed,2,,
executes,execute,2,,
executes,died,2,,
91 miles,north,0,,
91 miles,19 miles,0,,
91 miles,45 miles,0,,
91 miles,90 mile,1,,
91 miles,91 mi,1,,
Michelangelo,sandro botticelli,0,,
"Lausanne, Switzerland","Milan, Italy",0,,
"Lausanne, Switzerland",Paris,0,,
massive hemorrhage,hemostasis,0,,
massive hemorrhage,gastrointestinal bleeding,0,,
massive hemorrhage,half-life,0,,
massive hemorrhage,LGIB,0,,
massive hemorrhage,blood squirt,1,,
naturally replenished,soil will dry out,0,,
naturally replenished,depleted,0,,
naturally replenished,groundwater depletion,0,,
naturally replenished,The Piney Woods,0,,
naturally replenished,England,0,,
naturally replenished,groundwater recharge,1,,
naturally replenished,reduces groundwater recharge,1,,
naturally replenished,recharge,1,,
Peyton Manning,tom brady,0,,
Jun-38,"april 18, 1938",1,,
the United Kingdom,Cashiers,0,,
1857,10 july 1806,0,,
1857,between 1903 and 1915,0,,
Harry Redknapp,Casey Donovan,0,,
Harry Redknapp,Fiona O'Loughlin,0,,
Harry Redknapp,navin chawla,0,,
Harry Redknapp,"Georgia \""Toff\"" Toffolo",0,,
Harry Redknapp,Danny Green,0,,
43,972,0,,
43,36,0,,
43,22,0,,
43,12,0,,
43,13,0,,
43,over 1000,0,,
43,47,0,,
43,96,0,,
43,26,1,,
25,one,0,,
25,35,0,,
25,40,0,,
25,up to 25,2,,
Emily Blunt,julie andrews,0,,
Regina,the master,0,,
Regina,Arthur,0,,
Alison Louder,American,0,,
Alison Louder,Ariel Kaplan,0,,
Patty Maloney,Frank Bank,0,,
Patty Maloney,patricia anne maloney,2,,
through the maternal line,the mother's,0,,
through the maternal line,ancestral enrollment,0,,
through the maternal line,not clearly known,0,,
through the maternal line,Bible,0,,
through the maternal line,Cherokee Nation,0,,
through the maternal line,hereditary,1,,
through the maternal line,the mother's clan,1,,
92,11,0,,
92,108,0,,
92,five,0,,
92,eleven,0,,
92,16,0,,
92,arsene wenger,0,,
92,Chelsea,0,,
92,four,0,,
92,13,0,,
heartbreak song,"\""I'm sorry\""",0,,
heartbreak song,Highly Suspect,0,,
heartbreak song,lost love,1,,
heartbreak song,love,1,,
heartbreak song,"an \""anthemic love song\""",1,,
heartbreak song,heartbreak,2,,
82 minutes,40 half-hour episodes,0,,
82 minutes,60 minutes,0,,
82 minutes,40 half - hour,0,,
82 minutes,20,0,,
82 minutes,half-hour,1,,
82 minutes,half - hour,2,,
Vanessa Hudgens,known professionally as Monique Coleman,0,,
Vanessa Hudgens,adrienne monique jordan,1,,
Vanessa Hudgens,Ashley Michelle Tisdale,1,,
Vanessa Hudgens,Ashley Tisdale,1,,
Vanessa Hudgens,Vanessa Anne Hudgens,2,,
Heather O'Rourke,dominique ellen dunne,0,,
Heather O'Rourke,Rosemarie DeWitt,0,,
Heather O'Rourke,Heather Michele O'Rourke,2,,
I.Â King Jordan,Robert P. McGregor,0,,
I.Â King Jordan,irving king jordan,1,,
I.Â King Jordan,I. King Jordan,1,,
Darmstadtium,nihonium,0,,
Darmstadtium,Oganesson,0,,
Jan-19,08-Jan-18,0,,
Jan-19,2018,0,,
Jan-19,22-Jul-17,0,,
Jan-19,2019,2,,
"October 23, 2018","october 10, 2017",0,,
"October 23, 2018","October 9, 2018",0,,
"October 23, 2018","April 10, 2018",0,,
"October 23, 2018","November 13, 2018",0,,
1949,1944,1,,
Bhairon Singh Shekhawat,gay clark jennings,0,,
Bhairon Singh Shekhawat,john c. calhoun,1,,
Bhairon Singh Shekhawat,George Clinton,1,,
Bhairon Singh Shekhawat,Walter Mondale,1,,
Bhairon Singh Shekhawat,Mohammad Hamid Ansari,1,,
volcanic,grand canyon,0,,
volcanic,Granite Gorge Metamorphic Suite,0,,
volcanic,subduction zone,0,,
volcanic,desert,0,,
volcanic,deep within the Earth,0,,
volcanic,Italy,0,,
volcanic,a normally inaccessible mini-game,0,,
10 lords a-leaping,chromium combination manicure,0,,
10 lords a-leaping,cigarette lighter,0,,
10 lords a-leaping,a lizard,0,,
10 lords a-leaping,Partridge in a pear tree,1,,
10 lords a-leaping,five gold rings,1,,
10 lords a-leaping,6 Geese a-Laying,1,,
Mike Dunleavy,Tony Evers,0,,
Mike Dunleavy,Sarah Palin,1,,
Mike Dunleavy,Bill Walker,1,,
Mike Dunleavy,Mike J. Dunleavy,1,,
Carousel.,Into the Woods,0,,
Euphrates,tigris,1,,
Catholic repression,eileen collins,0,,
Catholic repression,Come On Eileen,0,,
Catholic repression,Tommy Boy,0,,
Hindi,English,0,,
Opposite,phyllotaxis,0,,
Opposite,Sympodial,0,,
Opposite,Decurrent,0,,
Opposite,primary growth,0,,
Opposite,1,0,,
Opposite,Trunk,0,,
Opposite,decussate,0,,
General Sweet Mayhem,Princess Unikitty,0,,
General Sweet Mayhem,Emmet,0,,
General Sweet Mayhem,Phyllis,0,,
General Sweet Mayhem,Rosa Diaz,0,,
"September 28, 2018","December 1, 2017",0,,
Dwight Yoakam,many artists,0,,
Dwight Yoakam,queen,1,,
Dwight Yoakam,Freddie Mercury,1,,
Harold Perrineau,charles murray,0,,
Harold Perrineau,Terrence J,0,,
Harold Perrineau,tefan avr,0,,
Harold Perrineau,ryan destiny,0,,
Harold Perrineau,Jude Demorest,0,,
Harold Perrineau,Jeffrey Walker,0,,
Harold Perrineau,Perrineau,1,,
1757,1526 -- 1858 CE,1,,
1757,between 1848 and 1885,1,,
1757,sometime between 1848 and 1885,1,,
1757,the early 16th century,1,,
1757,1500,1,,
1757,1526,1,,
Nicolas-Joseph Cugnot,Ferdinand Verbiest,0,,
Nicolas-Joseph Cugnot,gottlieb daimler,0,,
Nicolas-Joseph Cugnot,Nicolas - Joseph Cugnot,2,,
Champaign–Urbana metropolitan area,champaign,1,,
Champaign–Urbana metropolitan area,Champaign and Urbana,1,,
Champaign–Urbana metropolitan area,the University of Illinois at Urbana,1,,
Champaign–Urbana metropolitan area,"Champaign-Urbana, Illinois",2,,
9,nine,0,,
9,four,0,,
9,99,2,,
"January 1, 2019","january 13, 2017",1,,
12,11,1,,
12,two,1,,
2008,1996,0,,
2008,2015,0,,
2008,"november 4, 2008",1,,
TLS 1.3,TLS 1.1,0,,
TLS 1.3,macOS,0,,
TLS 1.3,Transport Layer Security,0,,
TLS 1.3,version 1.3,2,,
TLS 1.3,version 1. 3,2,,
"Act III, Scene iv",Marcellus,0,,
"Act III, Scene iv","act i, scene i",2,,
"Act III, Scene iv",act i,2,,
Vive la révolution,vivre libre ou mourir,0,,
Vive la révolution,vive la diff\u00e9rence,0,,
Vive la révolution,La Marseillaise,0,,
Vive la révolution,Vive la Charte,0,,
Vive la révolution,Vive la Nation,0,,
Vive la révolution,13 vendemiaire,0,,
Vive la révolution,vivat,0,,
22,six,0,,
22,32,0,,
22,four,0,,
22,90,0,,
ï¿½,hd - rosetta,0,,
ï¿½,white question mark,0,,
ï¿½,Ctrl-Insert,0,,
ï¿½,white,0,,
ï¿½,cut,0,,
ï¿½,the accent,0,,
ï¿½,C-2A,0,,
Anthony Mackie,matthew chandler fox,0,,
Anthony Mackie,Arlen Alexander Escarpeta,0,,
Anthony Mackie,Kate Mara,0,,
Anthony Mackie,lvaro Guzm\u00e1n,0,,
Anthony Mackie,Matthew McConaughey,0,,
Anthony Mackie,Graham Phillips,0,,
Anthony Mackie,Ricco Ross,0,,
control access to a resource,RFID,0,,
control access to a resource,VISA,0,,
control access to a resource,to increase transaction security,1,,
control access to a resource,to make transactions,1,,
control access to a resource,making purchases,1,,
control access to a resource,to make purchases,1,,
control access to a resource,security,2,,
production–possibility frontier,purchasing power parity,0,,
production–possibility frontier,marginal utility,0,,
production–possibility frontier,7.60%,0,,
production–possibility frontier,EQ,0,,
production–possibility frontier,production -- possibility frontier,2,,
1921,1912,0,,
1921,"October 1, 1928",0,,
1921,1928,0,,
1921,1963,0,,
1921,1939,0,,
1921,1898,0,,
"December 18, 1966",1966,2,,
Óscar Arnulfo Romero y Galdámez,scar arnulfo romero,0,,
Óscar Arnulfo Romero y Galdámez,scar Romero,0,,
Óscar Arnulfo Romero y Galdámez,jose luis escobar alas,0,,
Óscar Arnulfo Romero y Galdámez,San Salvador,0,,
Óscar Arnulfo Romero y Galdámez,Chalatenango,0,,
Óscar Arnulfo Romero y Galdámez,"March 24, 1980",0,,
Óscar Arnulfo Romero y Galdámez,\u00d3scar Romero,2,,
1965,1964,0,,
1965,1967,0,,
1965,the fourth season,0,,
1965,1971,0,,
Hayley McFarland,Joey King,0,,
Hayley McFarland,Tim Roth,0,,
25-Aug-02,Jan-18,0,,
25-Aug-02,28-Jan-18,0,,
25-Aug-02,18-Nov-18,1,,
minimum wage laws,agriculture,1,,
minimum wage laws,electrical equipment,1,,
minimum wage laws,an indie roguelike video game,1,,
minimum wage laws,minimum wage,2,,
Sebastian Vettel,Nico Rosberg,1,,
2011–2014,seven seasons,0,,
2011–2014,14 seasons,0,,
2011–2014,2011,0,,
abbey,medieval italy,0,,
abbey,Broadway Journal,0,,
abbey,Europe,0,,
abbey,in his abbey,1,,
abbey,his abbey,1,,
abbey,at the castellated abbey,2,,
abbey,the castellated abbey,2,,
Ivor Novello,Monty Norman,0,,
1919,1896,0,,
1919,"august 27, 1921",0,,
Heart shaped peepal leaves,europe,0,,
Heart shaped peepal leaves,the early 14th century,0,,
Heart shaped peepal leaves,in the early 14th century,0,,
Heart shaped peepal leaves,the 1250s,0,,
Heart shaped peepal leaves,indus valley civilization,1,,
Bring It On,2000 film,0,,
Bring It On,2000 film of the same name,2,,
Blake Shelton,vanilla ice,0,,
Blake Shelton,Terry Crews,0,,
Blake Shelton,Taylor Lautner,0,,
the species of the subject,endosteum,0,,
the species of the subject,The pons,0,,
the species of the subject,pith or marrow,0,,
the species of the subject,species,2,,
Ohio State,georgia bulldogs,0,,
Ohio State,Michigan Wolverines,1,,
Ohio State,Michigan,1,,
Ohio State,Ohio State Buckeyes,2,,
Macchanu,makardhwaja,2,,
Macchanu,Makaradhwaja,2,,
2010,"February 6, 2011",1,,
1981 to 1996,mid-1990s to early 2000s,0,,
1981 to 1996,mid-1990s,0,,
1981 to 1996,no precise dates,0,,
1981 to 1996,early 2000s,0,,
1981 to 1996,"November 26, 2018",0,,
1981 to 1996,early 1980s,1,,
1981 to 1996,1982 -- 2000,1,,
1981 to 1996,1981 to 1997,1,,
1964,1949,0,,
1964,1939,0,,
lack of protein and calories,Matilda Wormwood,0,,
lack of protein and calories,pulmonary hypoplasia,0,,
lack of protein and calories,energy deficiency,1,,
lack of protein and calories,famine,1,,
"""Coda""",Forget,0,,
"""Coda""",18 Miles Out,0,,
"""Coda""","April 15, 2018",0,,
"""Coda""",Welcome to the Tombs,0,,
"7,236",between,0,,
"7,236",600 m,0,,
"7,236",Mariana Trench,0,,
"7,236","between 4,000 and 5,000 m",1,,
"7,236","7, 235 meters",1,,
Peter Pyrrh,peter pyrh,0,,
Peter Pyrrh,jimmy carter,0,,
Peter Pyrrh,tigmanshu dhulia,0,,
Peter Pyrrh,Peter Pyhrr,2,,
Peter Pyrrh,Pete Pyhrr,2,,
Reeve Jefferson Carney,max martin,0,,
Reeve Jefferson Carney,Miranda Evans -,0,,
Reeve Jefferson Carney,reeve carney,2,,
"December 15, 1791",1791,2,,
E!,Ellen DeGeneres,0,,
E!,Tracee Ellis Ross,0,,
E!,Australia,0,,
E!,Anthony Anderson,0,,
E!,Joel McHale,0,,
2016–17,2007,0,,
2016–17,2011\\u201312,0,,
2016–17,2011,1,,
2016–17,2010 -- 11,1,,
2016–17,2017,1,,
2016–17,2018,1,,
2016–17,2001,1,,
Talia Shire,brooklyn decker,0,,
Talia Shire,Ethan Embry,0,,
Talia Shire,tefan avrn,0,,
Talia Shire,baron vaughn,0,,
Talia Shire,Tate Taylor,0,,
Priyanka Chopra,aamir khan,0,,
Priyanka Chopra,Vin Diesel,0,,
Priyanka Chopra,Shahid Kapoor,0,,
Priyanka Chopra,Amitabh Bachchan,0,,
Priyanka Chopra,Ranveer Singh,0,,
Priyanka Chopra,selena gomez,0,,
Priyanka Chopra,Cristiano Ronaldo,0,,
Priyanka Chopra,Salman Khan,0,,
Minnesota Vikings,Chicago Bears,0,,
Minnesota Vikings,Detroit Lions,0,,
Minnesota Vikings,carolina panthers,0,,
Minnesota Vikings,Packers,0,,
Minnesota Vikings,the New York Giants,0,,
1862–1911,1718,0,,
1862–1911,1861,1,,
1862–1911,during the American Civil War,1,,
1862–1911,"november 4, 1862",1,,
Paris,Las Vegas,0,,
Paris,los angeles,0,,
Paris,Miami,0,,
graphite or metal,permanent magnets,0,,
graphite or metal,zinc,0,,
graphite or metal,AC,0,,
graphite or metal,a stationary graphite or metal contact,0,,
graphite or metal,copper,1,,
graphite or metal,graphite,2,,
graphite or metal,metal,2,,
Category 3,category 1,0,,
Category 3,3,0,,
"November 16, 2018","July 15, 2017",0,,
"November 16, 2018","November 25, 2017",0,,
Tim Curry,Peter Hinwood,0,,
Tim Curry,richard o'brien,1,,
12,24,0,,
12,8,0,,
12,13,0,,
12,10,0,,
622 AD/CE,the Hijra,0,,
622 AD/CE,622 ce,1,,
Stuart Townend,carl boberg,0,,
Stuart Townend,Steve Williams,0,,
Stuart Townend,Lee Greenwood,0,,
Stuart Townend,Aurelius Prudentius,0,,
Stuart Townend,Stephen Sondheim,0,,
Stuart Townend,Keith Getty,0,,
Stuart Townend,Chris Tomlin,0,,
William Jennings Bryan,Henry Ross Perot,0,,
William Jennings Bryan,Sarah Palin,0,,
Lincoln Financial Field,lincoln financial field in philadelphia,1,,
Esther 8:9,psalm 119,0,,
Esther 8:9,1 Samuel 11,0,,
Esther 8:9,119,0,,
Esther 8:9,Revelation,0,,
Esther 8:9,john 3 : 16,0,,
Esther 8:9,Matthew 7:12,0,,
Esther 8:9,John 3:16,0,,
Esther 8:9,Psalm 118,0,,
2016,2017,0,,
2016,2014,1,,
2016,2018,1,,
2016,2017\u201318,1,,
8:46Â a.m.,Nov-11,0,,
8:46Â a.m.,Sep-11,0,,
8:46Â a.m.,6:55 pm,0,,
8:46Â a.m.,11:00 am,0,,
8:46Â a.m.,2017,0,,
8:46Â a.m.,April,0,,
8:46Â a.m.,11:01,0,,
8:46Â a.m.,8:46 a.m.,2,,
Saffron,stigmas and styles,0,,
Saffron,Crocus sativus,0,,
Saffron,the flower,0,,
Saffron,insect,0,,
Saffron,Southwest Asia,0,,
Saffron,stigmas,0,,
Saffron,the flower of crocus sativus,1,,
Louis XVI,louis xv,0,,
Louis XVI,Louis XIV,0,,
India,west indies,0,,
India,Pakistan,0,,
2015,2004 season,0,,
2015,18,0,,
2015,2012,0,,
2015,2014,1,,
Uhuru Peak,Kibo,0,,
Uhuru Peak,Mount Everest,0,,
09-Oct-18,2018,1,,
09-Oct-18,07-Jan-18,1,,
09-Oct-18,2019,1,,
09-Oct-18,05-Feb-17,1,,
Mexico,Alta California,0,,
Qatar,ras tanura,0,,
Qatar,the arabian peninsula,0,,
Qatar,Yemen,0,,
Qatar,British,0,,
Famine,victory,0,,
Famine,Black Horse and the Cherry Tree,0,,
Famine,the Book of Revelation,0,,
Famine,famines,2,,
Eisha Singh,Adnan Khan,0,,
Eisha Singh,Zara,0,,
Rome,Sub-Roman Britain,0,,
Rome,normandy,0,,
Rome,Egypt,0,,
Rome,gaul,1,,
Robert de La Salle,la salle,0,,
Robert de La Salle,John Law,0,,
Robert de La Salle,Ren\\u00e9-Robert Cavelier,0,,
Robert de La Salle,Ren\u00e9-Robert Cavelier,2,,
Robert de La Salle,rene - robert cavelier,2,,
