answer1,answer2,label
Rodney King,War,0.0
Rodney King,carly simon,0.0
Drug Enforcement Administration,controlled substances,0.0
Drug Enforcement Administration,Catholic Epistles,0.0
Drug Enforcement Administration,USN,0.0
Drug Enforcement Administration,registrant type,1.0
Sandra Oh,jason bourne,0.0
Sandra Oh,Matthew Broderick,0.0
Sandra Oh,Sandra Miju Oh,0.0
the U.S. Senate,president george washington,0.0
the U.S. Senate,Vice President George Clinton,0.0
the U.S. Senate,Edge,0.0
the U.S. Senate,the Greensboro Grasshoppers,0.0
the U.S. Senate,President Madison,0.0
the U.S. Senate,President Andrew Jackson,2.0
the U.S. Senate,Andrew Jackson,2.0
Boston Red Sox,Los Angeles Dodgers,0.0
meter,r,0.0
meter,metre,0.0
meter,magnitude,0.0
meter,positive,0.0
meter,\u03c1,0.0
meter,zero,0.0
Dachshund,german shepherd,0.0
Dachshund,Itchy Itchiford,0.0
1939,1988,0.0
1939,1938,1.0
Babylonians,1973,0.0
Babylonians,January 1,0.0
Babylonians,medieval era,1.0
Babylonians,2000 BC,1.0
Babylonians,in the medieval era,1.0
"Jackson ""Jack"" Maine",lukas nelson,0.0
"Jackson ""Jack"" Maine",Waylon Jennings,0.0
"Jackson ""Jack"" Maine",Bradley Cooper,1.0
"Jackson ""Jack"" Maine",Jackson Maine,2.0
July 11,"october 28, 2017",0.0
July 11,"November 17, 2017",0.0
July 11,2018,2.0
July 11,"between July 11 and September 26, 2018",2.0
Daniel Mays,John Talfryn Thomas,0.0
Daniel Mays,James Beck,1.0
104,1776447,0.0
104,12,1.0
104,48,1.0
104,10,1.0
104,two,1.0
2015,1989,0.0
2015,2014,0.0
2015,"March 5, 2016",0.0
2015,May to October 2015,1.0
Season 14,the thirteenth season,1.0
Season 14,season 13,1.0
Floyd Mayweather Jr.,cristiano ronaldo,1.0
John Sullivan,harry von tilzer,0.0
John Sullivan,Porter Wagoner,0.0
April,claire,0.0
April,reid,0.0
April,Kevin,0.0
April,Connor,0.0
April,Tritter,0.0
April,dr. meredith grey,0.0
April,Henry Gray,0.0
April,Lupo,0.0
April,Alex Karev,0.0
April,April Kepner,1.0
"October 9, 2001","march 31, 2017",0.0
"October 9, 2001",October 2001,2.0
"October 9, 2001",2001,2.0
"October 9, 2001",10/09/2001,2.0
"October 5, 2018","May 18, 2018",0.0
Christopher Meloni,fred willard,0.0
Christopher Meloni,Anthony Anderson,0.0
Christopher Meloni,David Krumholtz,0.0
Christopher Meloni,Bobby Lee,0.0
up to 16Â megapixels,over 1. 2 billion,0.0
up to 16Â megapixels,one hundred zeroes,0.0
up to 16Â megapixels,three,0.0
up to 16Â megapixels,unlimited,2.0
on the Zambezi River,Uganda,0.0
on the Zambezi River,southern africa,1.0
on the Zambezi River,"Livingstone, Zambia",1.0
on the Zambezi River,the Zambezi River,2.0
August 2016,29 March 2017,0.0
August 2016,12 april 2017,0.0
August 2016,8 September 2016,0.0
August 2016,1 july 2017,2.0
"""personal account number""",ab123456c,0.0
"""personal account number""",NINO,0.0
"""personal account number""",The National Insurance number,2.0
Thalia Grace,aphrodite,0.0
Thalia Grace,Annabeth Chase,0.0
Thalia Grace,The Heroes of Olympus,0.0
Thalia Grace,Cleisidice,0.0
Thalia Grace,thalia,2.0
angiosperms,gymnosperms,0.0
angiosperms,Pangaea,0.0
angiosperms,Mammaliaformes,0.0
angiosperms,conifers,2.0
New York,California,0.0
New York,New York City,2.0
executes,disappeared,0.0
executes,presumed treason,0.0
executes,Jon Snow,0.0
executes,fled,0.0
executes,death,2.0
executes,executed,2.0
executes,execute,2.0
executes,died,2.0
91 miles,north,0.0
91 miles,19 miles,0.0
91 miles,45 miles,0.0
91 miles,90 mile,1.0
91 miles,91 mi,1.0
Michelangelo,sandro botticelli,0.0
"Lausanne, Switzerland","Milan, Italy",0.0
"Lausanne, Switzerland",Paris,0.0
massive hemorrhage,hemostasis,0.0
massive hemorrhage,gastrointestinal bleeding,0.0
massive hemorrhage,half-life,0.0
massive hemorrhage,LGIB,0.0
massive hemorrhage,blood squirt,1.0
naturally replenished,soil will dry out,0.0
naturally replenished,depleted,0.0
naturally replenished,groundwater depletion,0.0
naturally replenished,The Piney Woods,0.0
naturally replenished,England,0.0
naturally replenished,groundwater recharge,1.0
naturally replenished,reduces groundwater recharge,1.0
naturally replenished,recharge,1.0
Peyton Manning,tom brady,0.0
June 1938,"april 18, 1938",1.0
the United Kingdom,Cashiers,0.0
1857,10 july 1806,0.0
1857,between 1903 and 1915,0.0
Harry Redknapp,Casey Donovan,0.0
Harry Redknapp,Fiona O'Loughlin,0.0
Harry Redknapp,navin chawla,0.0
Harry Redknapp,"Georgia \""Toff\"" Toffolo",0.0
Harry Redknapp,Danny Green,0.0
43,972,0.0
43,36,0.0
43,22,0.0
43,12,0.0
43,13,0.0
43,over 1000,0.0
43,47,0.0
43,96,0.0
43,26,1.0
25,one,0.0
25,35,0.0
25,40,0.0
25,up to 25,2.0
Emily Blunt,julie andrews,0.0
Regina,the master,0.0
Regina,Arthur,0.0
Alison Louder,American,0.0
Alison Louder,Ariel Kaplan,0.0
Patty Maloney,Frank Bank,0.0
Patty Maloney,patricia anne maloney,2.0
through the maternal line,the mother's,0.0
through the maternal line,ancestral enrollment,0.0
through the maternal line,not clearly known,0.0
through the maternal line,Bible,0.0
through the maternal line,Cherokee Nation,0.0
through the maternal line,hereditary,1.0
through the maternal line,the mother's clan,1.0
92,11,0.0
92,108,0.0
92,five,0.0
92,eleven,0.0
92,16,0.0
92,arsene wenger,0.0
92,Chelsea,0.0
92,four,0.0
92,13,0.0
heartbreak song,"\""I'm sorry\""",0.0
heartbreak song,Highly Suspect,0.0
heartbreak song,lost love,1.0
heartbreak song,love,1.0
heartbreak song,"an \""anthemic love song\""",1.0
heartbreak song,heartbreak,2.0
82 minutes,40 half-hour episodes,0.0
82 minutes,60 minutes,0.0
82 minutes,40 half - hour,0.0
82 minutes,20,0.0
82 minutes,half-hour,1.0
82 minutes,half - hour,2.0
Vanessa Hudgens,known professionally as Monique Coleman,0.0
Vanessa Hudgens,adrienne monique jordan,1.0
Vanessa Hudgens,Ashley Michelle Tisdale,1.0
Vanessa Hudgens,Ashley Tisdale,1.0
Vanessa Hudgens,Vanessa Anne Hudgens,2.0
Heather O'Rourke,dominique ellen dunne,0.0
Heather O'Rourke,Rosemarie DeWitt,0.0
Heather O'Rourke,Heather Michele O'Rourke,2.0
I.Â King Jordan,Robert P. McGregor,0.0
I.Â King Jordan,irving king jordan,1.0
I.Â King Jordan,I. King Jordan,1.0
Darmstadtium,nihonium,0.0
Darmstadtium,Oganesson,0.0
January 2019,8 january 2018,0.0
January 2019,2018,0.0
January 2019,22 July 2017,0.0
January 2019,2019,2.0
"October 23, 2018","october 10, 2017",0.0
"October 23, 2018","October 9, 2018",0.0
"October 23, 2018","April 10, 2018",0.0
"October 23, 2018","November 13, 2018",0.0
1949,1944,1.0
Bhairon Singh Shekhawat,gay clark jennings,0.0
Bhairon Singh Shekhawat,john c. calhoun,1.0
Bhairon Singh Shekhawat,George Clinton,1.0
Bhairon Singh Shekhawat,Walter Mondale,1.0
Bhairon Singh Shekhawat,Mohammad Hamid Ansari,1.0
volcanic,grand canyon,0.0
volcanic,Granite Gorge Metamorphic Suite,0.0
volcanic,subduction zone,0.0
volcanic,desert,0.0
volcanic,deep within the Earth,0.0
volcanic,Italy,0.0
volcanic,a normally inaccessible mini-game,0.0
10 lords a-leaping,chromium combination manicure,0.0
10 lords a-leaping,cigarette lighter,0.0
10 lords a-leaping,a lizard,0.0
10 lords a-leaping,Partridge in a pear tree,1.0
10 lords a-leaping,five gold rings,1.0
10 lords a-leaping,6 Geese a-Laying,1.0
Mike Dunleavy,Tony Evers,0.0
Mike Dunleavy,Sarah Palin,1.0
Mike Dunleavy,Bill Walker,1.0
Mike Dunleavy,Mike J. Dunleavy,1.0
Carousel.,Into the Woods,0.0
Euphrates,tigris,1.0
Catholic repression,eileen collins,0.0
Catholic repression,Come On Eileen,0.0
Catholic repression,Tommy Boy,0.0
Hindi,English,0.0
Opposite,phyllotaxis,0.0
Opposite,Sympodial,0.0
Opposite,Decurrent,0.0
Opposite,primary growth,0.0
Opposite,1,0.0
Opposite,Trunk,0.0
Opposite,decussate,0.0
General Sweet Mayhem,Princess Unikitty,0.0
General Sweet Mayhem,Emmet,0.0
General Sweet Mayhem,Phyllis,0.0
General Sweet Mayhem,Rosa Diaz,0.0
"September 28, 2018","December 1, 2017",0.0
Dwight Yoakam,many artists,0.0
Dwight Yoakam,queen,1.0
Dwight Yoakam,Freddie Mercury,1.0
Harold Perrineau,charles murray,0.0
Harold Perrineau,Terrence J,0.0
Harold Perrineau,tefan avr,0.0
Harold Perrineau,ryan destiny,0.0
Harold Perrineau,Jude Demorest,0.0
Harold Perrineau,Jeffrey Walker,0.0
Harold Perrineau,Perrineau,1.0
1757,1526 -- 1858 CE,1.0
1757,between 1848 and 1885,1.0
1757,sometime between 1848 and 1885,1.0
1757,the early 16th century,1.0
1757,1500,1.0
1757,1526,1.0
Nicolas-Joseph Cugnot,Ferdinand Verbiest,0.0
Nicolas-Joseph Cugnot,gottlieb daimler,0.0
Nicolas-Joseph Cugnot,Nicolas - Joseph Cugnot,2.0
Champaign–Urbana metropolitan area,champaign,1.0
Champaign–Urbana metropolitan area,Champaign and Urbana,1.0
Champaign–Urbana metropolitan area,the University of Illinois at Urbana,1.0
Champaign–Urbana metropolitan area,"Champaign-Urbana, Illinois",2.0
9,nine,0.0
9,four,0.0
9,99,2.0
"January 1, 2019","january 13, 2017",1.0
12,11,1.0
12,two,1.0
2008,1996,0.0
2008,2015,0.0
2008,"november 4, 2008",1.0
TLS 1.3,TLS 1.1,0.0
TLS 1.3,macOS,0.0
TLS 1.3,Transport Layer Security,0.0
TLS 1.3,version 1.3,2.0
TLS 1.3,version 1. 3,2.0
"Act III, Scene iv",Marcellus,0.0
"Act III, Scene iv","act i, scene i",2.0
"Act III, Scene iv",act i,2.0
Vive la révolution,vivre libre ou mourir,0.0
Vive la révolution,vive la diff\u00e9rence,0.0
Vive la révolution,La Marseillaise,0.0
Vive la révolution,Vive la Charte,0.0
Vive la révolution,Vive la Nation,0.0
Vive la révolution,13 vendemiaire,0.0
Vive la révolution,vivat,0.0
22,six,0.0
22,32,0.0
22,four,0.0
22,90,0.0
ï¿½,hd - rosetta,0.0
ï¿½,white question mark,0.0
ï¿½,Ctrl-Insert,0.0
ï¿½,white,0.0
ï¿½,cut,0.0
ï¿½,the accent,0.0
ï¿½,C-2A,0.0
Anthony Mackie,matthew chandler fox,0.0
Anthony Mackie,Arlen Alexander Escarpeta,0.0
Anthony Mackie,Kate Mara,0.0
Anthony Mackie,lvaro Guzm\u00e1n,0.0
Anthony Mackie,Matthew McConaughey,0.0
Anthony Mackie,Graham Phillips,0.0
Anthony Mackie,Ricco Ross,0.0
control access to a resource,RFID,0.0
control access to a resource,VISA,0.0
control access to a resource,to increase transaction security,1.0
control access to a resource,to make transactions,1.0
control access to a resource,making purchases,1.0
control access to a resource,to make purchases,1.0
control access to a resource,security,2.0
production–possibility frontier,purchasing power parity,0.0
production–possibility frontier,marginal utility,0.0
production–possibility frontier,7.6%,0.0
production–possibility frontier,EQ,0.0
production–possibility frontier,production -- possibility frontier,2.0
1921,1912,0.0
1921,"October 1, 1928",0.0
1921,1928,0.0
1921,1963,0.0
1921,1939,0.0
1921,1898,0.0
"December 18, 1966",1966,2.0
Óscar Arnulfo Romero y Galdámez,scar arnulfo romero,0.0
Óscar Arnulfo Romero y Galdámez,scar Romero,0.0
Óscar Arnulfo Romero y Galdámez,jose luis escobar alas,0.0
Óscar Arnulfo Romero y Galdámez,San Salvador,0.0
Óscar Arnulfo Romero y Galdámez,Chalatenango,0.0
Óscar Arnulfo Romero y Galdámez,"March 24, 1980",0.0
Óscar Arnulfo Romero y Galdámez,\u00d3scar Romero,2.0
1965,1964,0.0
1965,1967,0.0
1965,the fourth season,0.0
1965,1971,0.0
Hayley McFarland,Joey King,0.0
Hayley McFarland,Tim Roth,0.0
25 August 2002,january 2018,0.0
25 August 2002,28 January 2018,0.0
25 August 2002,18 November 2018,1.0
minimum wage laws,agriculture,1.0
minimum wage laws,electrical equipment,1.0
minimum wage laws,an indie roguelike video game,1.0
minimum wage laws,minimum wage,2.0
Sebastian Vettel,Nico Rosberg,1.0
2011–2014,seven seasons,0.0
2011–2014,14 seasons,0.0
2011–2014,2011,0.0
abbey,medieval italy,0.0
abbey,Broadway Journal,0.0
abbey,Europe,0.0
abbey,in his abbey,1.0
abbey,his abbey,1.0
abbey,at the castellated abbey,2.0
abbey,the castellated abbey,2.0
Ivor Novello,Monty Norman,0.0
1919,1896,0.0
1919,"august 27, 1921",0.0
Heart shaped peepal leaves,europe,0.0
Heart shaped peepal leaves,the early 14th century,0.0
Heart shaped peepal leaves,in the early 14th century,0.0
Heart shaped peepal leaves,the 1250s,0.0
Heart shaped peepal leaves,indus valley civilization,1.0
Bring It On,2000 film,0.0
Bring It On,2000 film of the same name,2.0
Blake Shelton,vanilla ice,0.0
Blake Shelton,Terry Crews,0.0
Blake Shelton,Taylor Lautner,0.0
the species of the subject,endosteum,0.0
the species of the subject,The pons,0.0
the species of the subject,pith or marrow,0.0
the species of the subject,species,2.0
Ohio State,georgia bulldogs,0.0
Ohio State,Michigan Wolverines,1.0
Ohio State,Michigan,1.0
Ohio State,Ohio State Buckeyes,2.0
Macchanu,makardhwaja,2.0
Macchanu,Makaradhwaja,2.0
2010,"February 6, 2011",1.0
1981 to 1996,mid-1990s to early 2000s,0.0
1981 to 1996,mid-1990s,0.0
1981 to 1996,no precise dates,0.0
1981 to 1996,early 2000s,0.0
1981 to 1996,"November 26, 2018",0.0
1981 to 1996,early 1980s,1.0
1981 to 1996,1982 -- 2000,1.0
1981 to 1996,1981 to 1997,1.0
1964,1949,0.0
1964,1939,0.0
lack of protein and calories,Matilda Wormwood,0.0
lack of protein and calories,pulmonary hypoplasia,0.0
lack of protein and calories,energy deficiency,1.0
lack of protein and calories,famine,1.0
"""Coda""",Forget,0.0
"""Coda""",18 Miles Out,0.0
"""Coda""","April 15, 2018",0.0
"""Coda""",Welcome to the Tombs,0.0
"7,236",between,0.0
"7,236",600 m,0.0
"7,236",Mariana Trench,0.0
"7,236","between 4,000 and 5,000 m",1.0
"7,236","7, 235 meters",1.0
Peter Pyrrh,peter pyrh,0.0
Peter Pyrrh,jimmy carter,0.0
Peter Pyrrh,tigmanshu dhulia,0.0
Peter Pyrrh,Peter Pyhrr,2.0
Peter Pyrrh,Pete Pyhrr,2.0
Reeve Jefferson Carney,max martin,0.0
Reeve Jefferson Carney,Miranda Evans -,0.0
Reeve Jefferson Carney,reeve carney,2.0
"December 15, 1791",1791,2.0
E!,Ellen DeGeneres,0.0
E!,Tracee Ellis Ross,0.0
E!,Australia,0.0
E!,Anthony Anderson,0.0
E!,Joel McHale,0.0
2016–17,2007,0.0
2016–17,2011\\u201312,0.0
2016–17,2011,1.0
2016–17,2010 -- 11,1.0
2016–17,2017,1.0
2016–17,2018,1.0
2016–17,2001,1.0
Talia Shire,brooklyn decker,0.0
Talia Shire,Ethan Embry,0.0
Talia Shire,tefan avrn,0.0
Talia Shire,baron vaughn,0.0
Talia Shire,Tate Taylor,0.0
Priyanka Chopra,aamir khan,0.0
Priyanka Chopra,Vin Diesel,0.0
Priyanka Chopra,Shahid Kapoor,0.0
Priyanka Chopra,Amitabh Bachchan,0.0
Priyanka Chopra,Ranveer Singh,0.0
Priyanka Chopra,selena gomez,0.0
Priyanka Chopra,Cristiano Ronaldo,0.0
Priyanka Chopra,Salman Khan,0.0
Minnesota Vikings,Chicago Bears,0.0
Minnesota Vikings,Detroit Lions,0.0
Minnesota Vikings,carolina panthers,0.0
Minnesota Vikings,Packers,0.0
Minnesota Vikings,the New York Giants,0.0
1862–1911,1718,0.0
1862–1911,1861,1.0
1862–1911,during the American Civil War,1.0
1862–1911,"november 4, 1862",1.0
Paris,Las Vegas,0.0
Paris,los angeles,0.0
Paris,Miami,0.0
graphite or metal,permanent magnets,0.0
graphite or metal,zinc,0.0
graphite or metal,AC,0.0
graphite or metal,a stationary graphite or metal contact,0.0
graphite or metal,copper,1.0
graphite or metal,graphite,2.0
graphite or metal,metal,2.0
Category 3,category 1,0.0
Category 3,3,0.0
"November 16, 2018","July 15, 2017",0.0
"November 16, 2018","November 25, 2017",0.0
Tim Curry,Peter Hinwood,0.0
Tim Curry,richard o'brien,1.0
12,24,0.0
12,8,0.0
12,13,0.0
12,10,0.0
622 AD/CE,the Hijra,0.0
622 AD/CE,622 ce,1.0
Stuart Townend,carl boberg,0.0
Stuart Townend,Steve Williams,0.0
Stuart Townend,Lee Greenwood,0.0
Stuart Townend,Aurelius Prudentius,0.0
Stuart Townend,Stephen Sondheim,0.0
Stuart Townend,Keith Getty,0.0
Stuart Townend,Chris Tomlin,0.0
William Jennings Bryan,Henry Ross Perot,0.0
William Jennings Bryan,Sarah Palin,0.0
Lincoln Financial Field,lincoln financial field in philadelphia,1.0
Esther 8:9,psalm 119,0.0
Esther 8:9,1 Samuel 11,0.0
Esther 8:9,119,0.0
Esther 8:9,Revelation,0.0
Esther 8:9,john 3 : 16,0.0
Esther 8:9,Matthew 7:12,0.0
Esther 8:9,John 3:16,0.0
Esther 8:9,Psalm 118,0.0
2016,2017,0.0
2016,2014,1.0
2016,2018,1.0
2016,2017\u201318,1.0
8:46Â a.m.,november 11,0.0
8:46Â a.m.,September 11,0.0
8:46Â a.m.,6:55 pm,0.0
8:46Â a.m.,11 : 00 am,0.0
8:46Â a.m.,2017,0.0
8:46Â a.m.,April,0.0
8:46Â a.m.,11:01,0.0
8:46Â a.m.,8:46 a.m.,2.0
Saffron,stigmas and styles,0.0
Saffron,Crocus sativus,0.0
Saffron,the flower,0.0
Saffron,insect,0.0
Saffron,Southwest Asia,0.0
Saffron,stigmas,0.0
Saffron,the flower of crocus sativus,1.0
Louis XVI,louis xv,0.0
Louis XVI,Louis XIV,0.0
India,west indies,0.0
India,Pakistan,0.0
2015,2004 season,0.0
2015,18,0.0
2015,2012,0.0
2015,2014,1.0
Uhuru Peak,Kibo,0.0
Uhuru Peak,Mount Everest,0.0
9 October 2018,2018,1.0
9 October 2018,7 January 2018,1.0
9 October 2018,2019,1.0
9 October 2018,5 February 2017,1.0
Mexico,Alta California,0.0
Qatar,ras tanura,0.0
Qatar,the arabian peninsula,0.0
Qatar,Yemen,0.0
Qatar,British,0.0
Famine,victory,0.0
Famine,Black Horse and the Cherry Tree,0.0
Famine,the Book of Revelation,0.0
Famine,famines,2.0
Eisha Singh,Adnan Khan,0.0
Eisha Singh,Zara,0.0
Rome,Sub-Roman Britain,0.0
Rome,normandy,0.0
Rome,Egypt,0.0
Rome,gaul,1.0
Robert de La Salle,la salle,0.0
Robert de La Salle,John Law,0.0
Robert de La Salle,Ren\\u00e9-Robert Cavelier,0.0
Robert de La Salle,Ren\u00e9-Robert Cavelier,2.0
Robert de La Salle,rene - robert cavelier,2.0
